,date,min,avg,max
4080,1989-07-29,66.9 °F,72.9 °F,79.0 °F
4081,1989-07-30,71.1 °F,73.1 °F,77.0 °F
4082,1989-07-31,68.0 °F,69.5 °F,72.0 °F
4083,1989-08-01,70.0 °F,72.7 °F,75.0 °F
4084,1989-08-02,71.1 °F,78.4 °F,84.9 °F
4085,1989-08-03,73.9 °F,83.0 °F,88.0 °F
4086,1989-08-04,77.0 °F,83.3 °F,89.1 °F
4087,1989-08-05,71.1 °F,79.7 °F,87.1 °F
4088,1989-08-06,62.1 °F,69.1 °F,82.9 °F
4089,1989-08-07,61.0 °F,64.5 °F,68.0 °F
4090,1989-08-08,59.0 °F,68.8 °F,75.0 °F
4091,1989-08-09,64.9 °F,70.9 °F,77.0 °F
4092,1989-08-10,66.9 °F,73.4 °F,80.1 °F
4093,1989-08-11,68.0 °F,73.4 °F,77.0 °F
4094,1989-08-12,69.1 °F,74.7 °F,78.1 °F
4095,1989-08-13,66.9 °F,74.7 °F,80.1 °F
4096,1989-08-14,71.1 °F,76.1 °F,81.0 °F
4097,1989-08-15,68.0 °F,70.9 °F,73.9 °F
4098,1989-08-16,66.9 °F,70.5 °F,75.9 °F
4099,1989-08-17,66.9 °F,71.7 °F,75.0 °F
4100,1989-08-18,69.1 °F,72.3 °F,75.0 °F
4101,1989-08-19,66.0 °F,73.3 °F,78.1 °F
4102,1989-08-20,73.0 °F,78.3 °F,84.0 °F
4103,1989-08-21,70.0 °F,76.8 °F,82.0 °F
4104,1989-08-22,73.0 °F,76.8 °F,84.0 °F
4105,1989-08-23,70.0 °F,74.3 °F,82.9 °F
4106,1989-08-24,69.1 °F,70.8 °F,73.0 °F
4107,1989-08-25,66.9 °F,70.9 °F,73.0 °F
4108,1989-08-26,70.0 °F,72.5 °F,75.0 °F
4109,1989-08-27,73.0 °F,74.1 °F,75.9 °F
4110,1989-08-28,72.0 °F,75.0 °F,80.1 °F
4111,1989-08-29,73.0 °F,77.7 °F,82.9 °F
4112,1989-08-30,66.9 °F,73.1 °F,80.1 °F
4113,1989-08-31,68.0 °F,73.6 °F,79.0 °F
4114,1989-09-01,69.1 °F,71.2 °F,73.0 °F
4115,1989-09-02,66.9 °F,69.8 °F,72.0 °F
4116,1989-09-03,64.0 °F,69.9 °F,73.9 °F
4117,1989-09-04,64.9 °F,71.7 °F,77.0 °F
4118,1989-09-05,68.0 °F,73.0 °F,75.9 °F
4119,1989-09-06,71.1 °F,72.7 °F,75.0 °F
4120,1989-09-07,71.1 °F,75.3 °F,81.0 °F
4121,1989-09-08,73.0 °F,77.2 °F,82.0 °F
4122,1989-09-09,66.0 °F,71.6 °F,73.9 °F
4123,1989-09-10,62.1 °F,66.1 °F,70.0 °F
4124,1989-09-11,62.1 °F,68.8 °F,73.0 °F
4125,1989-09-12,57.9 °F,62.4 °F,71.1 °F
4126,1989-09-13,46.9 °F,57.3 °F,63.0 °F
4127,1989-09-14,60.1 °F,60.7 °F,62.1 °F
4128,1989-09-15,60.1 °F,62.7 °F,66.9 °F
4129,1989-09-16,63.0 °F,66.8 °F,70.0 °F
4130,1989-09-17,60.1 °F,67.7 °F,73.9 °F
4131,1989-09-18,63.0 °F,70.2 °F,73.9 °F
4132,1989-09-19,63.0 °F,70.3 °F,73.9 °F
4133,1989-09-20,64.0 °F,70.8 °F,75.0 °F
4134,1989-09-21,66.0 °F,70.6 °F,75.0 °F
4135,1989-09-22,63.0 °F,72.2 °F,78.1 °F
4136,1990-06-21,64.9 °F,75.0 °F,84.0 °F
4137,1990-06-22,64.9 °F,69.5 °F,75.9 °F
4138,1990-06-23,62.1 °F,63.8 °F,71.1 °F
4139,1990-06-24,55.0 °F,66.7 °F,75.9 °F
4140,1990-06-25,62.1 °F,72.2 °F,84.0 °F
4141,1990-06-26,69.1 °F,74.5 °F,84.9 °F
4142,1990-06-27,71.1 °F,78.6 °F,87.1 °F
4143,1990-06-28,64.9 °F,72.4 °F,88.0 °F
4144,1990-06-29,70.0 °F,76.8 °F,82.9 °F
4145,1990-06-30,73.9 °F,81.0 °F,93.0 °F
4146,1990-07-01,68.0 °F,75.1 °F,84.9 °F
4147,1990-07-02,61.0 °F,69.9 °F,82.9 °F
4148,1990-07-03,66.9 °F,78.0 °F,91.9 °F
4149,1990-07-04,81.0 °F,88.5 °F,99.0 °F
4150,1990-07-05,72.0 °F,80.7 °F,97.0 °F
4151,1990-07-06,62.1 °F,65.7 °F,70.0 °F
4152,1990-07-07,60.1 °F,67.5 °F,82.0 °F
4153,1990-07-08,73.0 °F,83.5 °F,97.0 °F
4154,1990-07-09,81.0 °F,85.5 °F,95.0 °F
4155,1990-07-10,72.0 °F,75.5 °F,81.0 °F
4156,1990-07-11,64.0 °F,67.1 °F,72.0 °F
4157,1990-07-12,63.0 °F,67.7 °F,73.9 °F
4158,1990-07-13,63.0 °F,64.8 °F,68.0 °F
4159,1990-07-14,62.1 °F,63.9 °F,66.0 °F
4160,1990-07-15,62.1 °F,64.6 °F,70.0 °F
4161,1990-07-16,62.1 °F,68.6 °F,82.9 °F
4162,1990-07-17,71.1 °F,78.6 °F,87.1 °F
4163,1990-07-18,70.0 °F,77.7 °F,89.1 °F
4164,1990-07-19,72.0 °F,77.8 °F,89.1 °F
4165,1990-07-20,71.1 °F,73.3 °F,77.0 °F
4166,1990-07-21,63.0 °F,71.2 °F,81.0 °F
4167,1990-07-22,64.9 °F,69.1 °F,75.0 °F
4168,1990-07-23,62.1 °F,69.9 °F,79.0 °F
4169,1990-07-24,64.0 °F,72.6 °F,81.0 °F
4170,1990-07-25,66.0 °F,75.6 °F,84.9 °F
4171,1990-07-26,69.1 °F,78.3 °F,84.9 °F
4172,1990-07-27,70.0 °F,78.1 °F,84.9 °F
4173,1990-07-28,72.0 °F,80.3 °F,88.0 °F
4174,1990-07-29,75.0 °F,81.3 °F,88.0 °F
4175,1990-07-30,75.0 °F,76.1 °F,79.0 °F
4176,1990-07-31,64.0 °F,68.2 °F,73.9 °F
4177,1990-08-01,57.0 °F,67.2 °F,75.9 °F
4178,1990-08-02,64.0 °F,72.2 °F,82.0 °F
4179,1990-08-03,66.9 °F,76.0 °F,86.0 °F
4180,1990-08-04,70.0 °F,76.0 °F,84.9 °F
4181,1990-08-05,68.0 °F,72.6 °F,78.1 °F
4182,1990-08-06,61.0 °F,64.7 °F,68.0 °F
4183,1990-08-07,55.0 °F,65.2 °F,75.9 °F
4184,1990-08-08,60.1 °F,70.2 °F,82.0 °F
4185,1990-08-09,63.0 °F,73.1 °F,82.0 °F
4186,1990-08-10,64.9 °F,73.2 °F,82.0 °F
4187,1990-08-11,68.0 °F,73.7 °F,80.1 °F
4188,1990-08-12,70.0 °F,72.8 °F,75.0 °F
4189,1990-08-13,63.0 °F,68.6 °F,72.0 °F
4190,1990-08-14,55.9 °F,67.0 °F,79.0 °F
4191,1990-08-15,66.0 °F,74.3 °F,82.9 °F
4192,1990-08-16,68.0 °F,75.8 °F,82.0 °F
4193,1990-08-17,71.1 °F,74.0 °F,80.1 °F
4194,1990-08-18,71.1 °F,78.6 °F,91.9 °F
4195,1990-08-19,72.0 °F,79.4 °F,90.0 °F
4196,1990-08-20,71.1 °F,72.7 °F,75.9 °F
4197,1990-08-21,68.0 °F,70.1 °F,75.9 °F
4198,1990-08-22,69.1 °F,70.1 °F,72.0 °F
4199,1990-08-23,66.9 °F,71.6 °F,77.0 °F
4200,1990-08-24,66.9 °F,74.6 °F,84.0 °F
4201,1990-08-25,69.1 °F,76.6 °F,84.9 °F
4202,1990-08-26,72.0 °F,78.8 °F,88.0 °F
4203,1990-08-27,73.0 °F,82.4 °F,93.9 °F
4204,1990-08-28,78.1 °F,85.0 °F,91.9 °F
4205,1990-08-29,71.1 °F,79.2 °F,86.0 °F
4206,1990-08-30,64.0 °F,74.0 °F,82.0 °F
4207,1990-08-31,60.1 °F,73.5 °F,82.9 °F
4208,1990-09-01,70.0 °F,79.4 °F,88.0 °F
4209,1990-09-02,77.0 °F,80.0 °F,86.0 °F
4210,1990-09-03,64.9 °F,74.2 °F,82.0 °F
4211,1990-09-04,66.9 °F,76.7 °F,91.9 °F
4212,1990-09-05,75.9 °F,81.0 °F,89.1 °F
4213,1990-09-06,73.9 °F,82.7 °F,97.0 °F
4214,1990-09-07,72.0 °F,79.0 °F,93.0 °F
4215,1990-09-08,66.0 °F,71.3 °F,78.1 °F
4216,1990-09-09,69.1 °F,74.5 °F,82.0 °F
4217,1990-09-10,64.0 °F,76.5 °F,84.0 °F
4218,1990-09-11,71.1 °F,75.5 °F,80.1 °F
4219,1990-09-12,68.0 °F,76.2 °F,84.0 °F
4220,1990-09-13,68.0 °F,76.6 °F,84.9 °F
4221,1990-09-14,68.0 °F,73.5 °F,82.0 °F
4222,1990-09-15,53.1 °F,63.1 °F,72.0 °F
4223,1990-09-16,55.9 °F,61.9 °F,70.0 °F
4224,1990-09-17,52.0 °F,57.6 °F,61.0 °F
4225,1990-09-18,52.0 °F,57.0 °F,63.0 °F
4226,1990-09-19,55.9 °F,58.9 °F,62.1 °F
4227,1990-09-20,50.0 °F,60.3 °F,72.0 °F
4228,1990-09-21,61.0 °F,65.0 °F,72.0 °F
4229,1990-09-22,50.0 °F,57.3 °F,66.0 °F
4230,1991-06-21,72.0 °F,77.1 °F,82.0 °F
4231,1991-06-22,64.0 °F,66.5 °F,72.0 °F
4232,1991-06-23,62.1 °F,65.8 °F,69.1 °F
4233,1991-06-24,66.9 °F,69.5 °F,73.9 °F
4234,1991-06-25,68.0 °F,72.9 °F,77.0 °F
4235,1991-06-26,72.0 °F,81.1 °F,89.1 °F
4236,1991-06-27,73.0 °F,82.7 °F,88.0 °F
4237,1991-06-28,73.0 °F,82.2 °F,87.1 °F
4238,1991-06-29,73.9 °F,84.0 °F,91.0 °F
4239,1991-06-30,69.1 °F,74.3 °F,91.0 °F
4240,1991-07-01,68.0 °F,80.6 °F,91.0 °F
4241,1991-07-02,72.0 °F,77.8 °F,88.0 °F
4242,1991-07-03,73.0 °F,81.4 °F,87.1 °F
4243,1991-07-04,69.1 °F,76.0 °F,81.0 °F
4244,1991-07-05,70.0 °F,79.2 °F,86.0 °F
4245,1991-07-06,73.9 °F,83.0 °F,91.9 °F
4246,1991-07-07,68.0 °F,83.7 °F,93.9 °F
4247,1991-07-08,71.1 °F,72.4 °F,82.0 °F
4248,1991-07-09,69.1 °F,71.8 °F,75.9 °F
4249,1991-07-10,69.1 °F,74.2 °F,77.0 °F
4250,1991-07-11,71.1 °F,75.4 °F,78.1 °F
4251,1991-07-12,73.0 °F,78.1 °F,84.0 °F
4252,1991-07-13,66.9 °F,71.4 °F,82.0 °F
4253,1991-07-14,69.1 °F,71.3 °F,73.0 °F
4254,1991-07-15,68.0 °F,74.3 °F,79.0 °F
4255,1991-07-16,71.1 °F,79.5 °F,87.1 °F
4256,1991-07-17,73.9 °F,81.6 °F,86.0 °F
4257,1991-07-18,75.0 °F,84.1 °F,90.0 °F
4258,1991-07-19,75.0 °F,86.5 °F,95.0 °F
4259,1991-07-20,78.1 °F,86.2 °F,91.0 °F
4260,1991-07-21,75.0 °F,79.3 °F,89.1 °F
4261,1991-07-22,75.9 °F,86.5 °F,97.0 °F
4262,1991-07-23,73.0 °F,77.3 °F,81.0 °F
4263,1991-07-24,68.0 °F,75.4 °F,80.1 °F
4264,1991-07-25,64.9 °F,71.0 °F,79.0 °F
4265,1991-07-26,64.9 °F,69.4 °F,72.0 °F
4266,1991-07-27,64.9 °F,70.1 °F,73.0 °F
4267,1991-07-28,68.0 °F,73.2 °F,78.1 °F
4268,1991-07-29,68.0 °F,71.8 °F,75.0 °F
4269,1991-07-30,62.1 °F,67.7 °F,73.0 °F
4270,1991-07-31,66.0 °F,76.6 °F,87.1 °F
4271,1991-08-01,73.0 °F,78.1 °F,84.0 °F
4272,1991-08-02,75.0 °F,85.5 °F,95.0 °F
4273,1991-08-03,69.1 °F,74.4 °F,93.9 °F
4274,1991-08-04,68.0 °F,69.3 °F,71.1 °F
4275,1991-08-05,66.0 °F,67.6 °F,69.1 °F
4276,1991-08-06,57.9 °F,69.9 °F,73.9 °F
4277,1991-08-07,68.0 °F,71.9 °F,75.9 °F
4278,1991-08-08,64.0 °F,67.4 °F,72.0 °F
4279,1991-08-09,64.0 °F,68.8 °F,72.0 °F
4280,1991-08-10,64.9 °F,70.6 °F,75.0 °F
4281,1991-08-11,64.9 °F,71.7 °F,75.9 °F
4282,1991-08-12,64.9 °F,71.8 °F,75.0 °F
4283,1991-08-13,69.1 °F,72.1 °F,75.0 °F
4284,1991-08-14,68.0 °F,74.7 °F,79.0 °F
4285,1991-08-15,70.0 °F,78.6 °F,84.9 °F
4286,1991-08-16,70.0 °F,80.7 °F,87.1 °F
4287,1991-08-17,72.0 °F,76.9 °F,82.9 °F
4288,1991-08-18,69.1 °F,76.3 °F,82.0 °F
4289,1991-08-19,64.0 °F,66.6 °F,71.1 °F
4290,1991-08-20,66.9 °F,69.3 °F,72.0 °F
4291,1991-08-21,63.0 °F,72.5 °F,81.0 °F
4292,1991-08-22,71.1 °F,75.3 °F,81.0 °F
4293,1991-08-23,69.1 °F,72.2 °F,75.0 °F
4294,1991-08-24,71.1 °F,74.3 °F,77.0 °F
4295,1991-08-25,69.1 °F,76.1 °F,82.0 °F
4296,1991-08-26,75.0 °F,79.9 °F,84.0 °F
4297,1991-08-27,73.0 °F,78.6 °F,82.9 °F
4298,1991-08-28,75.9 °F,79.7 °F,82.9 °F
4299,1991-08-29,77.0 °F,80.0 °F,84.0 °F
4300,1991-08-30,73.9 °F,77.7 °F,82.9 °F
4301,1991-08-31,71.1 °F,74.1 °F,75.9 °F
4302,1991-09-01,61.0 °F,67.3 °F,71.1 °F
4303,1991-09-02,66.0 °F,71.7 °F,77.0 °F
4304,1991-09-03,70.0 °F,73.9 °F,82.0 °F
4305,1991-09-04,68.0 °F,70.6 °F,73.0 °F
4306,1991-09-05,62.1 °F,70.1 °F,75.9 °F
4307,1991-09-06,64.9 °F,73.7 °F,80.1 °F
4308,1991-09-07,66.9 °F,75.3 °F,81.0 °F
4309,1991-09-08,72.0 °F,78.1 °F,84.9 °F
4310,1991-09-09,73.0 °F,81.9 °F,90.0 °F
4311,1991-09-10,72.0 °F,75.7 °F,88.0 °F
4312,1991-09-11,64.9 °F,67.7 °F,71.1 °F
4313,1991-09-12,62.1 °F,68.8 °F,75.0 °F
4314,1991-09-13,68.0 °F,71.1 °F,73.0 °F
4315,1991-09-14,70.0 °F,74.9 °F,87.1 °F
4316,1991-09-15,75.0 °F,81.6 °F,87.1 °F
4317,1991-09-16,72.0 °F,76.0 °F,86.0 °F
4318,1991-09-17,59.0 °F,67.9 °F,73.9 °F
4319,1991-09-18,55.0 °F,58.7 °F,71.1 °F
4320,1991-09-19,44.1 °F,50.5 °F,57.0 °F
4321,1991-09-20,45.0 °F,51.2 °F,55.9 °F
4322,1991-09-21,48.9 °F,58.0 °F,66.0 °F
4323,1991-09-22,52.0 °F,59.2 °F,64.9 °F
4324,1992-06-21,48.9 °F,52.7 °F,55.0 °F
4325,1992-06-22,51.1 °F,56.2 °F,60.1 °F
4326,1992-06-23,55.9 °F,60.8 °F,68.9 °F
4327,1992-06-24,55.9 °F,59.4 °F,63.0 °F
4328,1992-06-25,55.0 °F,62.5 °F,77.9 °F
4329,1992-06-26,61.0 °F,63.3 °F,65.8 °F
4330,1992-06-27,55.9 °F,59.3 °F,61.9 °F
4331,1992-06-28,55.9 °F,63.6 °F,68.9 °F
4332,1992-06-29,61.9 °F,70.8 °F,81.9 °F
4333,1992-06-30,59.0 °F,62.6 °F,65.8 °F
4334,1992-07-01,63.0 °F,69.7 °F,77.0 °F
4335,1992-07-02,68.9 °F,73.5 °F,81.9 °F
4336,1992-07-03,66.9 °F,69.9 °F,74.8 °F
4337,1992-07-04,63.0 °F,74.2 °F,81.9 °F
4338,1992-07-05,63.9 °F,67.7 °F,79.9 °F
4339,1992-07-06,63.0 °F,68.1 °F,72.0 °F
4340,1992-07-07,64.9 °F,67.0 °F,70.9 °F
4341,1992-07-08,70.0 °F,78.3 °F,88.0 °F
4342,1992-07-09,72.9 °F,77.9 °F,86.9 °F
4343,1992-07-10,68.9 °F,75.2 °F,82.9 °F
4344,1992-07-11,54.9 °F,66.5 °F,72.0 °F
4345,1992-07-12,66.9 °F,72.9 °F,77.9 °F
4346,1992-07-13,61.0 °F,66.6 °F,79.9 °F
4347,1992-07-14,61.0 °F,64.0 °F,70.0 °F
4348,1992-07-15,61.0 °F,64.5 °F,68.0 °F
4349,1992-07-16,63.9 °F,67.2 °F,72.0 °F
4350,1992-07-17,65.8 °F,73.9 °F,81.0 °F
4351,1992-07-18,63.9 °F,68.0 °F,77.9 °F
4352,1992-07-19,64.9 °F,74.1 °F,81.0 °F
4353,1992-07-20,68.0 °F,71.9 °F,81.0 °F
4354,1992-07-21,61.9 °F,64.1 °F,68.0 °F
4355,1992-07-22,61.9 °F,64.8 °F,66.9 °F
4356,1992-07-23,63.0 °F,64.3 °F,66.9 °F
4357,1992-07-24,63.0 °F,64.9 °F,66.9 °F
4358,1992-07-25,63.9 °F,67.8 °F,73.9 °F
4359,1992-07-26,70.9 °F,73.8 °F,74.8 °F
4360,1992-07-27,68.0 °F,70.2 °F,72.9 °F
4361,1992-07-28,65.8 °F,75.7 °F,83.8 °F
4362,1992-07-29,65.8 °F,69.7 °F,81.0 °F
4363,1992-07-30,59.9 °F,63.7 °F,65.8 °F
4364,1992-07-31,61.0 °F,65.7 °F,70.9 °F
4365,1992-08-01,61.9 °F,71.0 °F,77.0 °F
4366,1992-08-02,63.9 °F,71.7 °F,75.9 °F
4367,1992-08-03,64.9 °F,68.5 °F,73.9 °F
4368,1992-08-04,59.9 °F,65.3 °F,68.9 °F
4369,1992-08-05,63.9 °F,66.7 °F,68.9 °F
4370,1992-08-06,65.8 °F,71.3 °F,75.9 °F
4371,1992-08-07,66.9 °F,71.9 °F,75.9 °F
4372,1992-08-08,68.9 °F,74.0 °F,79.0 °F
4373,1992-08-09,72.0 °F,80.0 °F,90.9 °F
4374,1992-08-10,77.9 °F,84.1 °F,88.9 °F
4375,1992-08-11,68.9 °F,75.7 °F,86.0 °F
4376,1992-08-12,63.9 °F,67.7 °F,77.0 °F
4377,1992-08-13,61.9 °F,64.6 °F,68.0 °F
4378,1992-08-14,59.0 °F,62.5 °F,65.8 °F
4379,1992-08-15,63.0 °F,66.0 °F,68.9 °F
4380,1992-08-16,61.9 °F,66.9 °F,70.0 °F
4381,1992-08-17,61.0 °F,69.3 °F,73.9 °F
4382,1992-08-18,64.9 °F,70.3 °F,75.9 °F
4383,1992-08-19,64.9 °F,68.5 °F,70.9 °F
4384,1992-08-20,64.9 °F,68.4 °F,72.0 °F
4385,1992-08-21,61.9 °F,71.0 °F,75.9 °F
4386,1992-08-22,64.9 °F,71.8 °F,75.9 °F
4387,1992-08-23,68.9 °F,74.0 °F,79.9 °F
4388,1992-08-24,70.9 °F,78.2 °F,84.9 °F
4389,1992-08-25,72.9 °F,80.9 °F,86.9 °F
4390,1992-08-26,64.9 °F,71.7 °F,86.0 °F
4391,1992-08-27,61.9 °F,63.1 °F,65.8 °F
4392,1992-08-28,57.9 °F,61.1 °F,64.9 °F
4393,1992-08-29,57.9 °F,66.9 °F,77.9 °F
4394,1992-08-30,63.0 °F,70.0 °F,74.8 °F
4395,1992-08-31,59.0 °F,67.1 °F,72.0 °F
4396,1992-09-01,63.0 °F,68.0 °F,70.9 °F
4397,1992-09-02,68.0 °F,69.5 °F,72.9 °F
4398,1992-09-03,66.9 °F,72.6 °F,77.0 °F
4399,1992-09-04,63.9 °F,70.2 °F,73.9 °F
4400,1992-09-05,65.8 °F,70.3 °F,73.9 °F
4401,1992-09-06,70.0 °F,75.8 °F,81.0 °F
4402,1992-09-07,68.0 °F,73.0 °F,81.9 °F
4403,1992-09-08,59.9 °F,67.3 °F,79.9 °F
4404,1992-09-09,61.9 °F,64.6 °F,68.9 °F
4405,1992-09-10,56.8 °F,63.7 °F,68.9 °F
4406,1992-09-11,57.9 °F,65.3 °F,72.9 °F
4407,1992-09-12,61.0 °F,69.7 °F,74.8 °F
4408,1992-09-13,61.9 °F,71.2 °F,79.9 °F
4409,1992-09-14,68.0 °F,75.8 °F,82.9 °F
4410,1992-09-15,70.0 °F,75.9 °F,82.9 °F
4411,1992-09-16,70.9 °F,78.6 °F,86.0 °F
4412,1992-09-17,68.9 °F,76.6 °F,84.9 °F
4413,1992-09-18,70.9 °F,73.4 °F,79.9 °F
4414,1992-09-19,54.9 °F,63.7 °F,75.9 °F
4415,1992-09-20,56.8 °F,64.8 °F,70.0 °F
4416,1992-09-21,61.0 °F,68.5 °F,88.9 °F
4417,1992-09-22,59.9 °F,60.8 °F,63.0 °F
4418,1993-06-21,63.0 °F,67.3 °F,74.8 °F
4419,1993-06-22,63.9 °F,70.5 °F,79.9 °F
4420,1993-06-23,63.9 °F,70.7 °F,74.8 °F
4421,1993-06-24,68.0 °F,76.9 °F,84.9 °F
4422,1993-06-25,63.9 °F,70.5 °F,75.9 °F
4423,1993-06-26,64.9 °F,76.4 °F,82.9 °F
4424,1993-06-27,65.8 °F,76.9 °F,83.8 °F
4425,1993-06-28,63.0 °F,66.8 °F,83.8 °F
4426,1993-06-29,59.9 °F,63.8 °F,68.0 °F
4427,1993-06-30,61.0 °F,64.4 °F,66.9 °F
4428,1993-07-01,63.0 °F,64.2 °F,65.8 °F
4429,1993-07-02,63.9 °F,72.8 °F,81.9 °F
4430,1993-07-03,70.9 °F,75.6 °F,77.9 °F
4431,1993-07-04,77.0 °F,84.2 °F,88.9 °F
4432,1993-07-05,79.9 °F,85.1 °F,88.0 °F
4433,1993-07-06,70.0 °F,78.7 °F,86.0 °F
4434,1993-07-07,70.0 °F,76.4 °F,81.0 °F
4435,1993-07-08,70.9 °F,75.5 °F,82.9 °F
4436,1993-07-09,77.9 °F,83.1 °F,86.0 °F
4437,1993-07-10,68.9 °F,74.0 °F,83.8 °F
4438,1993-07-11,68.9 °F,74.9 °F,82.9 °F
4439,1993-07-12,70.0 °F,73.2 °F,81.9 °F
4440,1993-07-13,64.9 °F,70.8 °F,75.9 °F
4441,1993-07-14,66.9 °F,69.9 °F,73.9 °F
4442,1993-07-15,66.9 °F,70.2 °F,72.9 °F
4443,1993-07-16,68.0 °F,72.1 °F,77.0 °F
4444,1993-07-17,70.9 °F,72.8 °F,75.9 °F
4445,1993-07-18,72.0 °F,76.7 °F,88.9 °F
4446,1993-07-19,68.0 °F,73.5 °F,84.9 °F
4447,1993-07-20,70.0 °F,75.6 °F,84.9 °F
4448,1993-07-21,68.9 °F,72.1 °F,74.8 °F
4449,1993-07-22,68.9 °F,70.4 °F,73.9 °F
4450,1993-07-23,70.0 °F,72.7 °F,77.0 °F
4451,1993-07-24,70.0 °F,73.9 °F,79.0 °F
4452,1993-07-25,70.9 °F,78.8 °F,88.0 °F
4453,1993-07-26,72.9 °F,82.2 °F,86.9 °F
4454,1993-07-27,73.9 °F,80.6 °F,86.0 °F
4455,1993-07-28,77.9 °F,82.0 °F,86.0 °F
4456,1993-07-29,68.9 °F,75.1 °F,79.0 °F
4457,1993-07-30,65.8 °F,73.0 °F,77.0 °F
4458,1993-07-31,68.9 °F,76.1 °F,82.9 °F
4459,1993-08-01,70.9 °F,79.0 °F,83.8 °F
4460,1993-08-02,68.0 °F,75.3 °F,82.9 °F
4461,1993-08-03,66.9 °F,74.8 °F,79.0 °F
4462,1993-08-04,61.0 °F,68.1 °F,74.8 °F
4463,1993-08-05,61.0 °F,68.9 °F,72.9 °F
4464,1993-08-06,61.9 °F,67.0 °F,72.9 °F
4465,1993-08-07,61.0 °F,67.9 °F,70.9 °F
4466,1993-08-08,63.9 °F,71.2 °F,77.0 °F
4467,1993-08-09,68.0 °F,72.8 °F,75.9 °F
4468,1993-08-10,70.0 °F,75.6 °F,81.0 °F
4469,1993-08-11,70.0 °F,77.6 °F,81.0 °F
4470,1993-08-12,72.9 °F,75.3 °F,79.0 °F
4471,1993-08-13,72.0 °F,74.8 °F,77.9 °F
4472,1993-08-14,68.9 °F,74.4 °F,79.9 °F
4473,1993-08-15,70.0 °F,76.3 °F,79.9 °F
4474,1993-08-16,70.9 °F,73.6 °F,75.9 °F
4475,1993-08-17,72.0 °F,74.9 °F,77.9 °F
4476,1993-08-18,72.0 °F,76.9 °F,79.9 °F
4477,1993-08-19,75.9 °F,78.7 °F,86.0 °F
4478,1993-08-20,72.9 °F,75.9 °F,81.0 °F
4479,1993-08-21,70.9 °F,73.3 °F,74.8 °F
4480,1993-08-22,68.0 °F,74.6 °F,79.0 °F
4481,1993-08-23,73.9 °F,80.8 °F,90.0 °F
4482,1993-08-24,70.9 °F,79.2 °F,88.0 °F
4483,1993-08-25,73.9 °F,80.1 °F,86.0 °F
4484,1993-08-26,73.9 °F,84.1 °F,92.8 °F
4485,1993-08-27,79.0 °F,87.0 °F,91.9 °F
4486,1993-08-28,70.9 °F,75.4 °F,88.9 °F
4487,1993-08-29,68.9 °F,71.8 °F,77.9 °F
4488,1993-08-30,72.0 °F,81.1 °F,88.0 °F
4489,1993-08-31,64.9 °F,71.1 °F,86.0 °F
4490,1993-09-01,64.9 °F,69.9 °F,73.9 °F
4491,1993-09-02,68.9 °F,70.8 °F,72.9 °F
4492,1993-09-03,68.0 °F,70.1 °F,72.9 °F
4493,1993-09-04,61.0 °F,68.3 °F,74.8 °F
4494,1993-09-05,64.9 °F,69.9 °F,73.9 °F
4495,1993-09-06,57.9 °F,63.7 °F,68.0 °F
4496,1993-09-07,57.9 °F,66.7 °F,73.9 °F
4497,1993-09-08,59.0 °F,65.4 °F,68.9 °F
4498,1993-09-09,61.9 °F,69.1 °F,73.9 °F
4499,1993-09-10,54.9 °F,61.6 °F,70.0 °F
4500,1993-09-11,52.0 °F,61.3 °F,68.0 °F
4501,1993-09-12,63.0 °F,69.2 °F,77.9 °F
4502,1993-09-13,72.0 °F,74.6 °F,81.0 °F
4503,1993-09-14,61.0 °F,70.1 °F,77.9 °F
4504,1993-09-15,52.9 °F,54.6 °F,59.0 °F
4505,1993-09-16,54.0 °F,56.8 °F,59.0 °F
4506,1993-09-17,57.9 °F,60.7 °F,63.0 °F
4507,1993-09-18,54.9 °F,60.2 °F,64.9 °F
4508,1993-09-19,59.9 °F,62.0 °F,63.9 °F
4509,1993-09-20,57.9 °F,62.2 °F,65.8 °F
4510,1993-09-21,57.9 °F,61.5 °F,65.8 °F
4511,1993-09-22,57.9 °F,64.7 °F,72.9 °F
4512,1994-06-21,72.9 °F,78.4 °F,86.9 °F
4513,1994-06-22,59.0 °F,70.2 °F,77.0 °F
4514,1994-06-23,64.9 °F,69.0 °F,73.9 °F
4515,1994-06-24,59.9 °F,62.1 °F,65.8 °F
4516,1994-06-25,61.0 °F,68.8 °F,82.9 °F
4517,1994-06-26,63.0 °F,69.7 °F,81.0 °F
4518,1994-06-27,61.9 °F,65.3 °F,72.0 °F
4519,1994-06-28,65.8 °F,73.9 °F,83.8 °F
4520,1994-06-29,68.0 °F,72.8 °F,81.0 °F
4521,1994-06-30,64.9 °F,67.1 °F,68.9 °F
4522,1994-07-01,66.9 °F,75.3 °F,86.0 °F
4523,1994-07-02,59.0 °F,68.7 °F,86.9 °F
4524,1994-07-03,59.0 °F,67.1 °F,72.0 °F
4525,1994-07-04,68.9 °F,80.5 °F,86.9 °F
4526,1994-07-05,79.0 °F,84.6 °F,92.8 °F
4527,1994-07-06,75.9 °F,80.4 °F,84.9 °F
4528,1994-07-07,68.0 °F,74.8 °F,81.0 °F
4529,1994-07-08,70.9 °F,77.2 °F,82.9 °F
4530,1994-07-09,66.9 °F,70.2 °F,74.8 °F
