,date,min,avg,max
481,1/20/51,27.0 °F,38.8 °F,48.0 °F
482,1/21/51,10.9 °F,17.4 °F,27.0 °F
483,1/22/51,7.0 °F,16.6 °F,30.0 °F
484,1/23/51,28.9 °F,31.9 °F,36.0 °F
485,1/24/51,10.0 °F,14.3 °F,25.0 °F
486,1/25/51,8.1 °F,12.2 °F,19.0 °F
487,1/26/51,6.1 °F,12.0 °F,19.9 °F
488,1/27/51,21.0 °F,25.2 °F,28.0 °F
489,1/28/51,12.9 °F,18.0 °F,21.0 °F
490,1/29/51,-8.0 °F,-1.4 °F,10.9 °F
491,1/30/51,-15.0 °F,-7.2 °F,3.0 °F
492,1/31/51,1.0 °F,4.2 °F,8.1 °F
493,2/1/51,1.0 °F,4.2 °F,7.0 °F
494,2/2/51,-14.1 °F,-2.6 °F,14.0 °F
495,2/3/51,5.0 °F,12.3 °F,26.1 °F
496,2/4/51,19.9 °F,24.7 °F,33.1 °F
497,2/5/51,15.1 °F,24.9 °F,35.1 °F
498,2/6/51,30.0 °F,33.0 °F,35.1 °F
499,2/7/51,-2.9 °F,6.1 °F,34.0 °F
500,2/8/51,-9.0 °F,-2.1 °F,5.0 °F
501,2/9/51,-7.1 °F,3.7 °F,17.1 °F
502,2/10/51,10.0 °F,18.4 °F,33.1 °F
503,2/11/51,30.9 °F,36.1 °F,44.1 °F
504,2/12/51,33.1 °F,38.4 °F,45.0 °F
505,2/13/51,21.9 °F,27.2 °F,33.1 °F
506,2/14/51,18.0 °F,20.8 °F,24.1 °F
507,2/15/51,21.0 °F,24.3 °F,30.0 °F
508,2/16/51,30.0 °F,33.9 °F,41.0 °F
509,2/17/51,30.9 °F,33.7 °F,41.0 °F
510,2/18/51,33.1 °F,37.6 °F,46.0 °F
511,2/19/51,37.0 °F,42.1 °F,46.0 °F
512,2/20/51,36.0 °F,36.9 °F,39.0 °F
513,2/21/51,33.1 °F,35.2 °F,37.0 °F
514,2/22/51,30.9 °F,34.7 °F,43.0 °F
515,2/23/51,27.0 °F,31.9 °F,37.0 °F
516,2/24/51,28.0 °F,36.5 °F,54.0 °F
517,2/25/51,41.0 °F,45.5 °F,52.0 °F
518,2/26/51,46.0 °F,50.7 °F,55.0 °F
519,2/27/51,34.0 °F,40.7 °F,48.9 °F
520,2/28/51,27.0 °F,30.6 °F,36.0 °F
521,3/1/51,28.0 °F,35.4 °F,44.1 °F
522,3/2/51,28.9 °F,31.0 °F,35.1 °F
523,3/3/51,33.1 °F,43.1 °F,59.0 °F
524,3/4/51,23.0 °F,30.8 °F,43.0 °F
525,3/5/51,28.9 °F,40.1 °F,57.0 °F
526,3/6/51,46.0 °F,53.6 °F,69.1 °F
527,3/7/51,37.0 °F,42.8 °F,63.0 °F
528,3/8/51,30.9 °F,34.6 °F,39.9 °F
529,3/9/51,14.0 °F,23.0 °F,32.0 °F
530,3/10/51,25.0 °F,30.3 °F,37.9 °F
531,3/11/51,30.0 °F,33.0 °F,36.0 °F
532,3/12/51,28.9 °F,31.8 °F,36.0 °F
533,3/13/51,33.1 °F,34.0 °F,35.1 °F
534,3/14/51,33.1 °F,35.2 °F,36.0 °F
535,3/15/51,30.9 °F,33.5 °F,37.0 °F
536,3/16/51,24.1 °F,31.3 °F,37.9 °F
537,3/17/51,28.0 °F,32.7 °F,39.9 °F
538,3/18/51,30.0 °F,37.6 °F,41.0 °F
539,3/19/51,18.0 °F,22.5 °F,28.9 °F
540,3/20/51,16.0 °F,21.2 °F,28.9 °F
541,12/21/51,3.0 °F,21.6 °F,34.0 °F
542,12/22/51,-2.9 °F,1.5 °F,9.0 °F
543,12/23/51,9.0 °F,20.1 °F,25.0 °F
544,12/24/51,-5.1 °F,4.7 °F,14.0 °F
545,12/25/51,17.1 °F,24.9 °F,28.9 °F
546,12/26/51,15.1 °F,22.8 °F,30.0 °F
547,12/27/51,-2.9 °F,6.9 °F,14.0 °F
548,12/28/51,12.0 °F,24.2 °F,33.1 °F
549,12/29/51,23.0 °F,30.8 °F,39.0 °F
550,12/30/51,30.9 °F,36.0 °F,41.0 °F
551,12/31/51,37.0 °F,42.0 °F,48.9 °F
552,1/1/52,16.0 °F,27.7 °F,50.0 °F
553,1/2/52,15.1 °F,18.1 °F,24.1 °F
554,1/3/52,10.0 °F,18.6 °F,30.0 °F
555,1/4/52,19.9 °F,25.4 °F,32.0 °F
556,1/5/52,21.0 °F,26.7 °F,34.0 °F
557,1/6/52,18.0 °F,24.0 °F,27.0 °F
558,1/7/52,23.0 °F,26.9 °F,34.0 °F
559,1/8/52,28.0 °F,32.1 °F,37.0 °F
560,1/9/52,27.0 °F,30.9 °F,33.1 °F
561,1/10/52,21.0 °F,26.1 °F,30.9 °F
562,1/11/52,19.0 °F,26.1 °F,35.1 °F
563,1/12/52,25.0 °F,30.8 °F,37.0 °F
564,1/13/52,25.0 °F,31.3 °F,37.9 °F
565,1/14/52,33.1 °F,38.1 °F,52.0 °F
566,1/15/52,34.0 °F,40.7 °F,54.0 °F
567,1/16/52,30.9 °F,34.9 °F,43.0 °F
568,1/17/52,37.0 °F,49.5 °F,57.9 °F
569,1/18/52,27.0 °F,31.5 °F,37.0 °F
570,1/19/52,34.0 °F,37.4 °F,50.0 °F
571,1/20/52,19.9 °F,29.3 °F,44.1 °F
572,1/21/52,18.0 °F,23.2 °F,30.0 °F
573,1/22/52,19.9 °F,29.5 °F,36.0 °F
574,1/23/52,15.1 °F,17.8 °F,21.0 °F
575,1/24/52,-2.9 °F,6.2 °F,16.0 °F
576,1/25/52,16.0 °F,29.0 °F,39.0 °F
577,1/26/52,34.0 °F,36.8 °F,37.9 °F
578,1/27/52,23.0 °F,29.7 °F,34.0 °F
579,1/28/52,7.0 °F,14.6 °F,28.0 °F
580,1/29/52,-2.9 °F,3.6 °F,10.9 °F
581,1/30/52,5.0 °F,12.0 °F,26.1 °F
582,1/31/52,24.1 °F,31.4 °F,48.0 °F
583,2/1/52,39.9 °F,43.4 °F,46.9 °F
584,2/2/52,30.0 °F,34.1 °F,39.9 °F
585,2/3/52,33.1 °F,36.2 °F,39.0 °F
586,2/4/52,30.0 °F,34.7 °F,37.9 °F
587,2/5/52,28.0 °F,31.6 °F,37.0 °F
588,2/6/52,28.0 °F,30.4 °F,34.0 °F
589,2/7/52,21.0 °F,27.8 °F,39.0 °F
590,2/8/52,30.0 °F,34.5 °F,42.1 °F
591,2/9/52,23.0 °F,30.5 °F,41.0 °F
592,2/10/52,28.0 °F,38.5 °F,52.0 °F
593,2/11/52,27.0 °F,35.3 °F,42.1 °F
594,2/12/52,27.0 °F,36.3 °F,48.9 °F
595,2/13/52,33.1 °F,35.8 °F,41.0 °F
596,2/14/52,25.0 °F,28.0 °F,33.1 °F
597,2/15/52,26.1 °F,28.4 °F,30.9 °F
598,2/16/52,21.0 °F,28.4 °F,36.0 °F
599,2/17/52,24.1 °F,30.7 °F,37.0 °F
600,2/18/52,26.1 °F,30.2 °F,36.0 °F
601,2/19/52,28.9 °F,30.8 °F,34.0 °F
602,2/20/52,27.0 °F,32.8 °F,34.0 °F
603,2/21/52,24.1 °F,26.9 °F,30.0 °F
604,2/22/52,17.1 °F,25.9 °F,37.9 °F
605,2/23/52,27.0 °F,32.2 °F,39.0 °F
606,2/24/52,30.9 °F,34.7 °F,39.0 °F
607,2/25/52,21.0 °F,30.1 °F,39.9 °F
608,2/26/52,25.0 °F,32.9 °F,45.0 °F
609,2/27/52,25.0 °F,32.8 °F,39.9 °F
610,2/28/52,32.0 °F,36.4 °F,42.1 °F
611,2/29/52,30.9 °F,32.7 °F,35.1 °F
612,3/1/52,19.9 °F,28.9 °F,37.9 °F
613,3/2/52,26.1 °F,28.6 °F,30.0 °F
614,3/3/52,28.9 °F,31.7 °F,34.0 °F
615,3/4/52,19.9 °F,28.4 °F,35.1 °F
616,3/5/52,8.1 °F,16.3 °F,25.0 °F
617,3/6/52,19.9 °F,24.0 °F,30.0 °F
618,3/7/52,18.0 °F,27.1 °F,34.0 °F
619,3/8/52,28.0 °F,31.2 °F,35.1 °F
620,3/9/52,33.1 °F,38.9 °F,52.0 °F
621,3/10/52,43.0 °F,44.2 °F,46.9 °F
622,3/11/52,32.0 °F,36.9 °F,43.0 °F
623,3/12/52,32.0 °F,37.7 °F,46.9 °F
624,3/13/52,33.1 °F,39.3 °F,45.0 °F
625,3/14/52,30.9 °F,32.8 °F,35.1 °F
626,3/15/52,23.0 °F,30.6 °F,39.0 °F
627,3/16/52,25.0 °F,31.3 °F,39.0 °F
628,3/17/52,24.1 °F,35.2 °F,52.0 °F
629,3/18/52,39.0 °F,41.6 °F,44.1 °F
630,3/19/52,39.9 °F,43.4 °F,46.0 °F
631,3/20/52,34.0 °F,43.3 °F,54.0 °F
632,12/21/52,35.1 °F,35.9 °F,39.0 °F
633,12/22/52,35.1 °F,37.1 °F,39.9 °F
634,12/23/52,37.9 °F,39.2 °F,39.9 °F
635,12/24/52,30.0 °F,34.3 °F,37.0 °F
636,12/25/52,21.9 °F,26.9 °F,30.9 °F
637,12/26/52,21.9 °F,24.8 °F,28.9 °F
638,12/27/52,16.0 °F,22.2 °F,28.0 °F
639,12/28/52,16.0 °F,23.4 °F,37.0 °F
640,12/29/52,26.1 °F,31.5 °F,37.9 °F
641,12/30/52,24.1 °F,32.3 °F,37.9 °F
642,12/31/52,35.1 °F,36.0 °F,37.0 °F
643,1/1/53,33.1 °F,33.8 °F,35.1 °F
644,1/2/53,33.1 °F,34.5 °F,36.0 °F
645,1/3/53,19.9 °F,27.1 °F,33.1 °F
646,1/4/53,16.0 °F,21.4 °F,28.0 °F
647,1/5/53,12.9 °F,22.4 °F,27.0 °F
648,1/6/53,3.0 °F,9.6 °F,18.0 °F
649,1/7/53,10.0 °F,18.1 °F,27.0 °F
650,1/8/53,27.0 °F,30.8 °F,34.0 °F
651,1/9/53,32.0 °F,33.5 °F,35.1 °F
652,1/10/53,33.1 °F,34.8 °F,35.1 °F
653,1/11/53,27.0 °F,30.9 °F,34.0 °F
654,1/12/53,19.0 °F,28.1 °F,42.1 °F
655,1/13/53,34.0 °F,38.9 °F,46.9 °F
656,1/14/53,39.0 °F,42.3 °F,46.0 °F
657,1/15/53,46.9 °F,51.3 °F,55.9 °F
658,1/16/53,19.9 °F,24.2 °F,44.1 °F
659,1/17/53,24.1 °F,28.1 °F,33.1 °F
660,1/18/53,26.1 °F,29.9 °F,34.0 °F
661,1/19/53,27.0 °F,30.3 °F,35.1 °F
662,1/20/53,32.0 °F,33.5 °F,35.1 °F
663,1/21/53,33.1 °F,36.3 °F,46.0 °F
664,1/22/53,34.0 °F,35.0 °F,37.0 °F
665,1/23/53,35.1 °F,36.1 °F,37.0 °F
666,1/24/53,28.9 °F,31.9 °F,35.1 °F
667,1/25/53,21.0 °F,24.6 °F,28.9 °F
668,1/26/53,21.0 °F,25.9 °F,36.0 °F
669,1/27/53,27.0 °F,32.2 °F,37.9 °F
670,1/28/53,14.0 °F,23.0 °F,34.0 °F
671,1/29/53,7.0 °F,18.1 °F,25.0 °F
672,1/30/53,19.0 °F,28.1 °F,39.0 °F
673,1/31/53,30.0 °F,35.2 °F,39.9 °F
674,2/1/53,1.9 °F,13.6 °F,34.0 °F
675,2/2/53,15.1 °F,26.8 °F,39.0 °F
676,2/3/53,15.1 °F,22.6 °F,33.1 °F
677,2/4/53,21.0 °F,30.6 °F,46.0 °F
678,2/5/53,37.0 °F,40.5 °F,46.0 °F
679,2/6/53,33.1 °F,37.2 °F,46.0 °F
680,2/7/53,33.1 °F,34.5 °F,37.0 °F
681,2/8/53,26.1 °F,31.5 °F,36.0 °F
682,2/9/53,25.0 °F,30.3 °F,37.0 °F
683,2/10/53,33.1 °F,35.4 °F,39.9 °F
684,2/11/53,34.0 °F,39.0 °F,43.0 °F
685,2/12/53,32.0 °F,33.8 °F,35.1 °F
686,2/13/53,26.1 °F,30.8 °F,37.9 °F
687,2/14/53,32.0 °F,36.1 °F,44.1 °F
688,2/15/53,18.0 °F,26.6 °F,36.0 °F
689,2/16/53,19.0 °F,22.7 °F,27.0 °F
690,2/17/53,0.0 °F,10.8 °F,21.0 °F
691,2/18/53,7.0 °F,25.4 °F,46.0 °F
692,2/19/53,35.1 °F,39.8 °F,48.0 °F
693,2/20/53,44.1 °F,48.9 °F,55.0 °F
694,2/21/53,17.1 °F,27.1 °F,51.1 °F
695,2/22/53,10.0 °F,19.5 °F,37.0 °F
696,2/23/53,28.0 °F,37.7 °F,51.1 °F
697,2/24/53,33.1 °F,38.9 °F,45.0 °F
698,2/25/53,32.0 °F,36.4 °F,44.1 °F
699,2/26/53,32.0 °F,39.2 °F,48.0 °F
700,2/27/53,35.1 °F,39.2 °F,48.0 °F
701,2/28/53,21.9 °F,32.3 °F,44.1 °F
702,3/1/53,19.9 °F,25.9 °F,35.1 °F
703,3/2/53,26.1 °F,29.7 °F,33.1 °F
704,3/3/53,32.0 °F,34.2 °F,39.0 °F
705,3/4/53,21.0 °F,26.7 °F,33.1 °F
706,3/5/53,17.1 °F,23.4 °F,30.0 °F
707,3/6/53,23.0 °F,25.5 °F,28.9 °F
708,3/7/53,18.0 °F,21.0 °F,24.1 °F
709,3/8/53,19.0 °F,23.3 °F,30.0 °F
710,3/9/53,17.1 °F,27.1 °F,43.0 °F
711,3/10/53,37.0 °F,42.7 °F,57.0 °F
712,3/11/53,39.9 °F,47.5 °F,61.0 °F
713,3/12/53,46.9 °F,50.6 °F,54.0 °F
714,3/13/53,36.0 °F,41.4 °F,54.0 °F
715,3/14/53,30.9 °F,35.4 °F,41.0 °F
716,3/15/53,39.0 °F,43.1 °F,51.1 °F
717,3/16/53,30.9 °F,38.2 °F,51.1 °F
718,3/17/53,37.0 °F,47.1 °F,59.0 °F
719,3/18/53,43.0 °F,49.8 °F,55.9 °F
720,3/19/53,35.1 °F,42.4 °F,52.0 °F
721,3/20/53,34.0 °F,42.0 °F,50.0 °F
722,12/21/53,39.9 °F,43.7 °F,46.9 °F
723,12/22/53,16.0 °F,30.1 °F,43.0 °F
724,12/23/53,3.0 °F,9.2 °F,15.1 °F
725,12/24/53,5.0 °F,16.5 °F,28.9 °F
726,12/25/53,27.0 °F,30.7 °F,37.9 °F
727,12/26/53,32.0 °F,34.7 °F,37.0 °F
728,12/27/53,26.1 °F,33.0 °F,44.1 °F
729,12/28/53,32.0 °F,34.3 °F,37.9 °F
730,12/29/53,27.0 °F,31.5 °F,37.9 °F
731,12/30/53,16.0 °F,25.0 °F,36.0 °F
732,12/31/53,23.0 °F,27.5 °F,37.9 °F
733,1/1/54,33.1 °F,38.3 °F,43.0 °F
734,1/2/54,36.0 °F,40.3 °F,48.0 °F
735,1/3/54,30.9 °F,33.5 °F,39.0 °F
736,1/4/54,30.0 °F,34.1 °F,39.0 °F
737,1/5/54,33.1 °F,35.6 °F,39.0 °F
738,1/6/54,28.9 °F,33.5 °F,37.9 °F
739,1/7/54,24.1 °F,30.9 °F,36.0 °F
740,1/8/54,28.0 °F,33.2 °F,39.9 °F
741,1/9/54,23.0 °F,34.4 °F,44.1 °F
742,1/10/54,15.1 °F,21.0 °F,27.0 °F
743,1/11/54,18.0 °F,20.6 °F,26.1 °F
744,1/12/54,0.0 °F,7.1 °F,18.0 °F
745,1/13/54,3.0 °F,11.5 °F,24.1 °F
746,1/14/54,21.9 °F,26.8 °F,33.1 °F
747,1/15/54,21.9 °F,28.2 °F,34.0 °F
748,1/16/54,12.9 °F,24.9 °F,32.0 °F
749,1/17/54,-7.1 °F,3.7 °F,14.0 °F
750,1/18/54,10.0 °F,18.1 °F,28.9 °F
751,1/19/54,28.9 °F,33.9 °F,42.1 °F
752,1/20/54,30.0 °F,42.4 °F,53.1 °F
753,1/21/54,12.9 °F,20.2 °F,28.9 °F
754,1/22/54,18.0 °F,20.4 °F,23.0 °F
755,1/23/54,17.1 °F,24.1 °F,37.0 °F
756,1/24/54,28.9 °F,32.7 °F,35.1 °F
757,1/25/54,28.0 °F,33.4 °F,39.9 °F
758,1/26/54,30.9 °F,38.8 °F,51.1 °F
759,1/27/54,25.0 °F,30.0 °F,36.0 °F
760,1/28/54,17.1 °F,23.1 °F,30.9 °F
761,1/29/54,30.0 °F,33.4 °F,37.0 °F
762,1/30/54,19.0 °F,27.6 °F,37.9 °F
763,1/31/54,17.1 °F,23.2 °F,36.0 °F
764,2/1/54,33.1 °F,37.8 °F,46.0 °F
765,2/2/54,32.0 °F,37.0 °F,44.1 °F
766,2/3/54,30.9 °F,34.9 °F,37.9 °F
767,2/4/54,28.0 °F,32.0 °F,35.1 °F
768,2/5/54,34.0 °F,36.0 °F,39.9 °F
769,2/6/54,21.0 °F,25.7 °F,34.0 °F
770,2/7/54,21.9 °F,28.8 °F,39.0 °F
771,2/8/54,33.1 °F,37.9 °F,46.0 °F
772,2/9/54,26.1 °F,36.1 °F,46.0 °F
773,2/10/54,32.0 °F,39.5 °F,46.9 °F
774,2/11/54,19.9 °F,28.3 °F,41.0 °F
775,2/12/54,9.0 °F,18.1 °F,28.0 °F
776,2/13/54,27.0 °F,35.4 °F,53.1 °F
777,2/14/54,42.1 °F,49.4 °F,61.0 °F
778,2/15/54,57.0 °F,60.7 °F,68.0 °F
779,2/16/54,35.1 °F,39.2 °F,48.9 °F
780,2/17/54,30.0 °F,37.6 °F,46.9 °F
781,2/18/54,36.0 °F,42.6 °F,55.9 °F
782,2/19/54,37.0 °F,47.4 °F,62.1 °F
783,2/20/54,50.0 °F,53.3 °F,57.9 °F
784,2/21/54,36.0 °F,42.2 °F,50.0 °F
785,2/22/54,27.0 °F,38.1 °F,48.0 °F
786,2/23/54,37.9 °F,42.8 °F,48.0 °F
787,2/24/54,33.1 °F,37.9 °F,50.0 °F
788,2/25/54,30.9 °F,35.4 °F,46.9 °F
789,2/26/54,17.1 °F,28.6 °F,37.9 °F
790,2/27/54,34.0 °F,37.2 °F,41.0 °F
791,2/28/54,34.0 °F,35.6 °F,39.0 °F
792,3/1/54,26.1 °F,33.4 °F,39.9 °F
793,3/2/54,30.0 °F,32.3 °F,37.0 °F
794,3/3/54,17.1 °F,23.2 °F,30.0 °F
795,3/4/54,10.9 °F,18.5 °F,28.9 °F
796,3/5/54,7.0 °F,17.8 °F,27.0 °F
797,3/6/54,10.9 °F,21.2 °F,36.0 °F
798,3/7/54,28.0 °F,36.1 °F,44.1 °F
799,3/8/54,27.0 °F,34.5 °F,42.1 °F
800,3/9/54,33.1 °F,40.3 °F,51.1 °F
801,3/10/54,34.0 °F,37.6 °F,42.1 °F
802,3/11/54,34.0 °F,37.0 °F,41.0 °F
803,3/12/54,33.1 °F,35.4 °F,37.0 °F
804,3/13/54,30.0 °F,35.4 °F,41.0 °F
805,3/14/54,19.9 °F,26.1 °F,30.9 °F
806,3/15/54,21.0 °F,29.5 °F,39.0 °F
807,3/16/54,25.0 °F,35.5 °F,48.9 °F
808,3/17/54,30.0 °F,39.5 °F,53.1 °F
809,3/18/54,35.1 °F,46.8 °F,63.0 °F
810,3/19/54,42.1 °F,49.2 °F,57.0 °F
811,3/20/54,30.0 °F,34.4 °F,41.0 °F
812,12/21/54,21.9 °F,25.9 °F,30.9 °F
813,12/22/54,23.0 °F,27.2 °F,32.0 °F
814,12/23/54,30.9 °F,35.2 °F,43.0 °F
815,12/24/54,30.0 °F,35.3 °F,43.0 °F
816,12/25/54,30.9 °F,35.4 °F,45.0 °F
817,12/26/54,37.9 °F,42.0 °F,46.0 °F
818,12/27/54,39.9 °F,42.0 °F,45.0 °F
819,12/28/54,30.0 °F,35.2 °F,41.0 °F
820,12/29/54,30.0 °F,31.5 °F,34.0 °F
821,12/30/54,23.0 °F,28.9 °F,33.1 °F
822,12/31/54,23.0 °F,30.0 °F,41.0 °F
823,1/1/55,33.1 °F,36.7 °F,41.0 °F
824,1/2/55,28.0 °F,34.4 °F,39.9 °F
825,1/3/55,35.1 °F,40.5 °F,46.0 °F
826,1/4/55,39.9 °F,42.1 °F,46.0 °F
827,1/5/55,39.0 °F,42.9 °F,48.0 °F
828,1/6/55,28.0 °F,33.9 °F,39.0 °F
829,1/7/55,21.9 °F,28.2 °F,37.0 °F
830,1/8/55,32.0 °F,36.5 °F,46.0 °F
831,1/9/55,32.0 °F,36.8 °F,39.9 °F
832,1/10/55,23.0 °F,29.1 °F,34.0 °F
833,1/11/55,24.1 °F,29.8 °F,34.0 °F
834,1/12/55,28.9 °F,30.8 °F,32.0 °F
835,1/13/55,19.0 °F,24.5 °F,30.9 °F
836,1/14/55,19.0 °F,25.2 °F,34.0 °F
837,1/15/55,24.1 °F,30.2 °F,34.0 °F
838,1/16/55,23.0 °F,27.9 °F,32.0 °F
839,1/17/55,12.9 °F,21.8 °F,30.9 °F
840,1/18/55,26.1 °F,29.3 °F,32.0 °F
841,1/19/55,28.0 °F,29.5 °F,30.9 °F
842,1/20/55,18.0 °F,27.2 °F,35.1 °F
843,1/21/55,28.0 °F,31.0 °F,35.1 °F
844,1/22/55,16.0 °F,21.9 °F,33.1 °F
845,1/23/55,12.0 °F,15.4 °F,19.9 °F
846,1/24/55,10.9 °F,20.0 °F,30.9 °F
847,1/25/55,8.1 °F,18.1 °F,32.0 °F
848,1/26/55,7.0 °F,13.9 °F,23.0 °F
849,1/27/55,-9.9 °F,-1.2 °F,10.0 °F
850,1/28/55,3.0 °F,6.7 °F,10.0 °F
851,1/29/55,-7.1 °F,2.4 °F,16.0 °F
852,1/30/55,3.0 °F,9.3 °F,17.1 °F
853,1/31/55,5.0 °F,18.3 °F,35.1 °F
854,2/1/55,21.9 °F,27.9 °F,32.0 °F
855,2/2/55,24.1 °F,27.0 °F,30.0 °F
856,2/3/55,15.1 °F,21.4 °F,25.0 °F
857,2/4/55,16.0 °F,21.6 °F,30.9 °F
858,2/5/55,26.1 °F,32.0 °F,36.0 °F
859,2/6/55,23.0 °F,29.3 °F,36.0 °F
860,2/7/55,16.0 °F,25.0 °F,37.0 °F
861,2/8/55,27.0 °F,29.4 °F,32.0 °F
862,2/9/55,30.9 °F,37.8 °F,46.9 °F
863,2/10/55,16.0 °F,29.5 °F,43.0 °F
864,2/11/55,-8.0 °F,0.5 °F,14.0 °F
865,2/12/55,-0.9 °F,4.1 °F,12.9 °F
866,2/13/55,-2.0 °F,10.0 °F,26.1 °F
867,2/14/55,26.1 °F,31.2 °F,35.1 °F
868,2/15/55,18.0 °F,27.2 °F,39.0 °F
869,2/16/55,32.0 °F,35.9 °F,39.0 °F
870,2/17/55,26.1 °F,30.7 °F,36.0 °F
871,2/18/55,28.0 °F,33.0 °F,41.0 °F
872,2/19/55,37.9 °F,41.9 °F,50.0 °F
873,2/20/55,34.0 °F,44.3 °F,51.1 °F
874,2/21/55,24.1 °F,29.2 °F,34.0 °F
875,2/22/55,23.0 °F,28.5 °F,34.0 °F
876,2/23/55,21.9 °F,31.3 °F,45.0 °F
877,2/24/55,30.0 °F,34.9 °F,41.0 °F
878,2/25/55,23.0 °F,31.4 °F,45.0 °F
879,2/26/55,39.0 °F,41.8 °F,48.0 °F
880,2/27/55,37.0 °F,40.1 °F,46.0 °F
881,2/28/55,35.1 °F,37.8 °F,42.1 °F
882,3/1/55,33.1 °F,39.0 °F,46.0 °F
883,3/2/55,33.1 °F,39.0 °F,46.9 °F
884,3/3/55,36.0 °F,45.3 °F,63.0 °F
885,3/4/55,36.0 °F,40.8 °F,51.1 °F
886,3/5/55,33.1 °F,35.0 °F,37.9 °F
887,3/6/55,17.1 °F,25.7 °F,37.0 °F
888,3/7/55,5.0 °F,13.6 °F,26.1 °F
889,3/8/55,17.1 °F,31.8 °F,54.0 °F
890,3/9/55,42.1 °F,49.5 °F,63.0 °F
891,3/10/55,41.0 °F,53.1 °F,69.1 °F
892,3/11/55,42.1 °F,52.4 °F,66.0 °F
893,3/12/55,42.1 °F,48.6 °F,55.9 °F
894,3/13/55,30.0 °F,38.9 °F,50.0 °F
895,3/14/55,34.0 °F,45.7 °F,64.9 °F
896,3/15/55,37.9 °F,48.4 °F,59.0 °F
897,3/16/55,30.0 °F,34.3 °F,37.9 °F
898,3/17/55,21.9 °F,28.1 °F,35.1 °F
899,3/18/55,28.0 °F,33.2 °F,39.9 °F
900,3/19/55,27.0 °F,37.0 °F,52.0 °F
901,3/20/55,36.0 °F,41.8 °F,46.9 °F
902,12/21/55,18.0 °F,21.5 °F,27.0 °F
903,12/22/55,21.0 °F,27.2 °F,35.1 °F
904,12/23/55,32.0 °F,35.7 °F,41.0 °F
905,12/24/55,39.9 °F,43.9 °F,50.0 °F
906,12/25/55,28.9 °F,35.9 °F,45.0 °F
907,12/26/55,28.9 °F,32.8 °F,37.0 °F
908,12/27/55,27.0 °F,31.7 °F,36.0 °F
909,12/28/55,27.0 °F,31.9 °F,41.0 °F
910,12/29/55,30.0 °F,37.2 °F,43.0 °F
911,12/30/55,9.0 °F,18.1 °F,28.9 °F
912,12/31/55,18.0 °F,23.8 °F,37.9 °F
913,1/1/56,21.0 °F,29.9 °F,43.0 °F
914,1/2/56,35.1 °F,37.5 °F,43.0 °F
915,1/3/56,28.9 °F,33.8 °F,37.0 °F
916,1/4/56,14.0 °F,22.9 °F,30.9 °F
917,1/5/56,25.0 °F,32.7 °F,46.9 °F
918,1/6/56,26.1 °F,35.7 °F,41.0 °F
919,1/7/56,24.1 °F,28.5 °F,33.1 °F
920,1/8/56,25.0 °F,27.2 °F,30.0 °F
921,1/9/56,19.0 °F,25.4 °F,33.1 °F
922,1/10/56,26.1 °F,29.5 °F,34.0 °F
923,1/11/56,28.0 °F,31.9 °F,35.1 °F
924,1/12/56,32.0 °F,34.4 °F,37.9 °F
925,1/13/56,24.1 °F,33.1 °F,42.1 °F
926,1/14/56,23.0 °F,31.9 °F,42.1 °F
927,1/15/56,32.0 °F,33.9 °F,37.0 °F
928,1/16/56,28.0 °F,32.8 °F,39.0 °F
929,1/17/56,27.0 °F,32.8 °F,35.1 °F
930,1/18/56,30.9 °F,33.8 °F,39.0 °F
931,1/19/56,28.9 °F,31.4 °F,34.0 °F
932,1/20/56,26.1 °F,30.3 °F,33.1 °F
933,1/21/56,15.1 °F,19.4 °F,25.0 °F
934,1/22/56,1.9 °F,10.4 °F,18.0 °F
935,1/23/56,5.0 °F,14.2 °F,27.0 °F
936,1/24/56,21.0 °F,25.0 °F,32.0 °F
937,1/25/56,24.1 °F,25.9 °F,28.9 °F
938,1/26/56,27.0 °F,28.6 °F,30.9 °F
939,1/27/56,24.1 °F,29.0 °F,36.0 °F
940,1/28/56,28.0 °F,32.5 °F,39.0 °F
941,1/29/56,27.0 °F,31.9 °F,39.9 °F
942,1/30/56,15.1 °F,21.4 °F,27.0 °F
943,1/31/56,10.0 °F,19.0 °F,30.0 °F
944,2/1/56,21.0 °F,24.7 °F,28.9 °F
945,2/2/56,27.0 °F,29.0 °F,32.0 °F
946,2/3/56,10.0 °F,23.1 °F,36.0 °F
947,2/4/56,16.0 °F,26.6 °F,37.0 °F
948,2/5/56,19.9 °F,28.1 °F,41.0 °F
949,2/6/56,28.9 °F,31.4 °F,33.1 °F
950,2/7/56,32.0 °F,34.7 °F,42.1 °F
951,2/8/56,35.1 °F,38.0 °F,44.1 °F
952,2/9/56,32.0 °F,33.8 °F,35.1 °F
953,2/10/56,25.0 °F,31.2 °F,37.0 °F
954,2/11/56,28.9 °F,30.7 °F,32.0 °F
955,2/12/56,27.0 °F,30.0 °F,34.0 °F
956,2/13/56,23.0 °F,30.0 °F,37.9 °F
957,2/14/56,34.0 °F,36.8 °F,39.0 °F
958,2/15/56,25.0 °F,28.0 °F,33.1 °F
959,2/16/56,26.1 °F,27.8 °F,30.0 °F
960,2/17/56,30.0 °F,32.4 °F,34.0 °F
961,2/18/56,18.0 °F,27.0 °F,32.0 °F
